Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
COLTON HIGH SCHOOL50640,COLTON HIGH SCHOOL,Colton,San Bernardino,Enr,16,13,3,
COLUSA HIGH SCHOOL50645,COLUSA HIGH SCHOOL,Colusa,Colusa,App,8,,5,
COLUSA HIGH SCHOOL50645,COLUSA HIGH SCHOOL,Colusa,Colusa,Adm,6,,4,
COMPTON EARLY COLLEGE54865,COMPTON EARLY COLLEGE,Compton,Los Angeles,App,65,44,21,
COMPTON EARLY COLLEGE54865,COMPTON EARLY COLLEGE,Compton,Los Angeles,Adm,43,32,11,
COMPTON EARLY COLLEGE54865,COMPTON EARLY COLLEGE,Compton,Los Angeles,Enr,18,13,5,
COMPTON SENIOR HIGH SCHOOL50651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,App,102,64,38,
COMPTON SENIOR HIGH SCHOOL50651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm,66,43,23,
COMPTON SENIOR HIGH SCHOOL50651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Enr,17,11,6,
CONCORD HIGH SCHOOL50657,CONCORD HIGH SCHOOL,Concord,Contra Costa,App,52,35,17,
CONCORD HIGH SCHOOL50657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Adm,35,23,12,
CONCORD HIGH SCHOOL50657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Enr,18,10,8,
CONDOR HIGH SCHOOL54741,CONDOR HIGH SCHOOL,Oxnard,Ventura,Adm,3,3,,
CONNECTING WATERS - EAST BAY50352,CONNECTING WATERS - EAST BAY,Waterford,Stanislaus,Adm,3,3,,
CONNECTING WATERS CHARTER SCH53706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,App,10,7,,
CONNECTING WATERS CHARTER SCH53706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Adm,8,6,,
CONNECTING WATERS CHARTER SCH53706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Enr,4,3,,
CONSERVATORY VOCAL/INSTRM ARTS54871,CONSERVATORY VOCAL/INSTRM ARTS,Oakland,Alameda,App,5,5,,
CONSERVATORY VOCAL/INSTRM ARTS54871,CONSERVATORY VOCAL/INSTRM ARTS,Oakland,Alameda,Adm,3,3,,
CONTRA COSTA SCH PRFRMING ARTS50329,CONTRA COSTA SCH PRFRMING ARTS,Walnut Creek,Contra Costa,App,10,9,,
CONTRA COSTA SCH PRFRMING ARTS50329,CONTRA COSTA SCH PRFRMING ARTS,Walnut Creek,Contra Costa,Adm,5,4,,
CORCORAN HIGH SCHOOL50665,CORCORAN HIGH SCHOOL,Corcoran,Kings,App,29,13,16,
CORCORAN HIGH SCHOOL50665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Adm,18,8,10,
CORCORAN HIGH SCHOOL50665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Enr,3,,3,
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App,25,15,9,
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Adm,22,14,7,
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Enr,12,10,,
CORE BUTTE CHARTER SCHOOL54171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,Adm,3,,,
CORE BUTTE CHARTER SCHOOL54171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,Enr,3,,,
CORNING UNION HIGH SCHOOL50670,CORNING UNION HIGH SCHOOL,Corning,Tehama,App,6,,,
CORNING UNION HIGH SCHOOL50670,CORNING UNION HIGH SCHOOL,Corning,Tehama,Adm,4,3,,
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App,181,94,87,
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm,100,54,46,
CORONA DEL MAR HIGH SCHOOL52128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enr,50,26,24,
CORONA HIGH SCHOOL50675,CORONA HIGH SCHOOL,Corona,Riverside,App,104,58,46,
CORONA HIGH SCHOOL50675,CORONA HIGH SCHOOL,Corona,Riverside,Adm,71,35,36,
CORONA HIGH SCHOOL50675,CORONA HIGH SCHOOL,Corona,Riverside,Enr,24,10,14,
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,App,103,57,45,
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm,56,34,21,
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,Enr,21,11,10,
COSTA MESA HIGH SCHOOL50683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,App,53,31,22,
COSTA MESA HIGH SCHOOL50683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Adm,35,21,14,
COSTA MESA HIGH SCHOOL50683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Enr,17,9,8,
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App,162,88,73,
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm,119,64,54,
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enr,83,40,42,
COVINA HIGH SCHOOL50700,COVINA HIGH SCHOOL,Covina,Los Angeles,App,62,37,25,
COVINA HIGH SCHOOL50700,COVINA HIGH SCHOOL,Covina,Los Angeles,Adm,42,27,15,
COVINA HIGH SCHOOL50700,COVINA HIGH SCHOOL,Covina,Los Angeles,Enr,20,10,10,
CRAWFORD HIGH SCHOOL54630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,App,90,57,33,
CRAWFORD HIGH SCHOOL54630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Adm,58,39,19,
CRAWFORD HIGH SCHOOL54630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Enr,8,5,3,
CREATIVE & PERFORMING ARTS ACADEMY52900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,App,13,9,,
CREATIVE & PERFORMING ARTS ACADEMY52900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,Adm,9,6,3,
CREATIVE & PERFORMING ARTS ACADEMY52900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,Enr,3,,,
CREATIVE CONNECTIONS ARTS ACAD54565,CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,App,9,6,,
CREATIVE CONNECTIONS ARTS ACAD54565,CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,Adm,8,6,,
CREATIVE CONNECTIONS ARTS ACAD54565,CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,Enr,4,3,,
CREDO HIGH SCHOOL54502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,App,21,14,6,
CREDO HIGH SCHOOL54502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Adm,13,9,3,
CREDO HIGH SCHOOL54502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Enr,8,6,,
CRENSHAW ARTS/TECH CHARTER HS53910,CRENSHAW ARTS/TECH CHARTER HS,Los Angeles,Los Angeles,App,24,16,8,
CRENSHAW ARTS/TECH CHARTER HS53910,CRENSHAW ARTS/TECH CHARTER HS,Los Angeles,Los Angeles,Adm,21,15,6,
CRENSHAW ARTS/TECH CHARTER HS53910,CRENSHAW ARTS/TECH CHARTER HS,Los Angeles,Los Angeles,Enr,7,5,,
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App,23,14,9,
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm,9,7,,
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Enr,3,,,
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App,260,147,113,
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm,198,114,84,
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enr,109,64,45,
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App,152,86,64,
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm,103,56,46,
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Enr,53,29,23,
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App,369,180,189,
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm,325,162,163,
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Enr,167,83,84,
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,App,196,99,96,
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,Adm,134,72,62,
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,Enr,77,40,37,
DA VINCI CHARTER ACADEMY51082,DA VINCI CHARTER ACADEMY,Davis,Yolo,App,31,14,16,
DA VINCI CHARTER ACADEMY51082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Adm,25,12,12,
DA VINCI CHARTER ACADEMY51082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Enr,11,5,6,
DA VINCI COMMUNICATIONS HS54794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,App,25,18,7,
DA VINCI COMMUNICATIONS HS54794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,Adm,14,9,5,
DA VINCI COMMUNICATIONS HS54794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,Enr,3,,,
DA VINCI DESIGN HIGH SCHOOL51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,App,40,25,15,
DA VINCI DESIGN HIGH SCHOOL51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,Adm,21,13,8,
DA VINCI DESIGN HIGH SCHOOL51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,Enr,11,6,5,
DA VINCI SCIENCE HIGH SCHOOL54378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,App,51,30,21,
DA VINCI SCIENCE HIGH SCHOOL54378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,Adm,40,26,14,
DA VINCI SCIENCE HIGH SCHOOL54378,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,Enr,23,15,8,
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App,147,70,75,
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Adm,97,45,50,
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Enr,47,18,28,
DANIEL PEARL MAGNET HIGH SCHL54368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,App,20,8,12,
DANIEL PEARL MAGNET HIGH SCHL54368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Adm,12,5,7,
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App,75,42,33,
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Adm,41,21,20,
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Enr,14,8,6,
DAVID STARR JORDAN HS51575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,App,28,22,6,
DAVID STARR JORDAN HS51575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Adm,16,15,,
DAVID STARR JORDAN HS51575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Enr,6,6,,
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App,310,169,140,
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm,246,134,112,
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Enr,139,81,58,
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App,88,61,27,
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Adm,56,38,18,
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Enr,40,30,10,
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App,44,24,20,
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Adm,34,19,15,
DEER VALLEY HIGH SCHOOL50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Enr,23,15,8,
DEL CAMPO HIGH SCHOOL50915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,App,45,27,17,
DEL CAMPO HIGH SCHOOL50915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Adm,29,19,9,
DEL CAMPO HIGH SCHOOL50915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Enr,14,9,4,
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,App,88,46,42,
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,Adm,47,28,19,
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,Enr,24,16,8,
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,App,55,30,24,
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Adm,42,26,15,
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Enr,13,8,5,
DEL NORTE COUNTY HIGH SCHOOL50705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,App,17,11,6,
DEL NORTE COUNTY HIGH SCHOOL50705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,Adm,12,8,4,
DEL NORTE COUNTY HIGH SCHOOL50705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,Enr,8,5,3,
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,App,298,168,129,
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Adm,250,137,112,
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Enr,129,74,55,
DEL ORO HIGH SCHOOL51507,DEL ORO HIGH SCHOOL,Loomis,Placer,App,49,31,18,
DEL ORO HIGH SCHOOL51507,DEL ORO HIGH SCHOOL,Loomis,Placer,Adm,25,16,9,
DEL ORO HIGH SCHOOL51507,DEL ORO HIGH SCHOOL,Loomis,Placer,Enr,14,11,3,
DELANO HIGH SCHOOL50735,DELANO HIGH SCHOOL,Delano,Kern,App,67,39,28,
DELANO HIGH SCHOOL50735,DELANO HIGH SCHOOL,Delano,Kern,Adm,52,29,23,
DELANO HIGH SCHOOL50735,DELANO HIGH SCHOOL,Delano,Kern,Enr,13,7,6,
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,App,33,22,11,
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,Adm,28,19,9,
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,Enr,14,8,6,
DELTA HIGH SCHOOL50605,DELTA HIGH SCHOOL,Clarksburg,Yolo,App,6,,,
DELTA HIGH SCHOOL50605,DELTA HIGH SCHOOL,Clarksburg,Yolo,Adm,4,,3,
DENAIR HIGH SCHOOL50745,DENAIR HIGH SCHOOL,Denair,Stanislaus,App,13,6,7,
DENAIR HIGH SCHOOL50745,DENAIR HIGH SCHOOL,Denair,Stanislaus,Adm,10,5,5,
DENAIR HIGH SCHOOL50745,DENAIR HIGH SCHOOL,Denair,Stanislaus,Enr,3,,,
DESERT HIGH SCHOOL50800,DESERT HIGH SCHOOL,Edwards,Kern,App,6,,,
DESERT HIGH SCHOOL50800,DESERT HIGH SCHOOL,Edwards,Kern,Adm,4,,,
DESERT HIGH SCHOOL50800,DESERT HIGH SCHOOL,Edwards,Kern,Enr,3,,,
DESERT HOT SPRINGS HS50334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,App,56,42,14,
DESERT HOT SPRINGS HS50334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,Adm,27,18,9,
DESERT HOT SPRINGS HS50334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,Enr,13,7,6,
DESERT MIRAGE HIGH SCHOOL54013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,App,121,76,45,
DESERT MIRAGE HIGH SCHOOL54013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,Adm,82,48,34,
DESERT MIRAGE HIGH SCHOOL54013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,Enr,33,22,11,
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,App,64,28,36,
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Adm,60,24,36,
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Enr,28,16,12,
DESIGN TECH HIGH SCHOOL54814,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,App,65,30,34,
DESIGN TECH HIGH SCHOOL54814,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,Adm,52,26,26,
DESIGN TECH HIGH SCHOOL54814,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,Enr,22,10,12,
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App,441,219,221,
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Adm,366,182,183,
DIAMOND BAR HIGH SCHOOL50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Enr,202,106,96,
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,App,105,61,44,
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Adm,80,50,30,
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Enr,45,32,13,
DIEGO RIVERA COMM/TECH SCHOOL54544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,App,25,11,14,
DIEGO RIVERA COMM/TECH SCHOOL54544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,Adm,15,6,9,
DIEGO RIVERA COMM/TECH SCHOOL54544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,Enr,3,,,
DINUBA HIGH SCHOOL50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,App,43,19,24,
DINUBA HIGH SCHOOL50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Adm,37,15,22,
DINUBA HIGH SCHOOL50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Enr,15,6,9,
DISCOVERY CHARTER PREP SCHOOL52489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,App,20,11,9,
DISCOVERY CHARTER PREP SCHOOL52489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,Adm,10,7,3,
DISCOVERY CHARTER PREP SCHOOL52489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,Enr,4,3,,
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,App,51,26,25,
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,Adm,29,12,17,
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,Enr,14,5,9,
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,App,69,48,21,
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm,57,40,17,
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,Enr,28,20,8,
DON ANTONIO LUGO HIGH SCHOOL50566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,App,58,41,17,
DON ANTONIO LUGO HIGH SCHOOL50566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,Adm,38,27,11,
DON ANTONIO LUGO HIGH SCHOOL50566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,Enr,18,15,3,
DOS PALOS HIGH SCHOOL50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,App,23,17,6,
DOS PALOS HIGH SCHOOL50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Adm,18,13,5,
DOS PALOS HIGH SCHOOL50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Enr,7,4,3,
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,App,161,90,69,
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm,109,59,49,
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Enr,44,22,22,
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,App,597,289,308,
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Adm,497,239,258,
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Enr,258,124,134,
DOWNEY HIGH SCHOOL50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,App,192,126,66,
DOWNEY HIGH SCHOOL50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Adm,133,90,43,
DOWNEY HIGH SCHOOL50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Enr,54,40,14,
DOWNTOWN COLG PREP ALUM ROCK54750,DOWNTOWN COLG PREP ALUM ROCK,San Jose,Santa Clara,App,24,12,12,
DOWNTOWN COLG PREP ALUM ROCK54750,DOWNTOWN COLG PREP ALUM ROCK,San Jose,Santa Clara,Adm,20,9,11,
DOWNTOWN COLG PREP ALUM ROCK54750,DOWNTOWN COLG PREP ALUM ROCK,San Jose,Santa Clara,Enr,11,3,8,
DOWNTOWN COLG PREP EL PRIMERO53164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,App,47,32,15,
DOWNTOWN COLG PREP EL PRIMERO53164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,Adm,38,26,12,
DOWNTOWN COLG PREP EL PRIMERO53164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,Enr,21,14,7,
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,App,119,74,45,
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Adm,85,55,30,
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Enr,49,35,14,
DOZIER-LIBBEY MEDICAL HIGH SCH54355,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,App,37,23,13,
DOZIER-LIBBEY MEDICAL HIGH SCH54355,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Adm,23,12,10,
DOZIER-LIBBEY MEDICAL HIGH SCH54355,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Enr,17,8,8,
DR MAYA ANGELOU COMMUNITY HS54547,DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,App,54,34,20,
DR MAYA ANGELOU COMMUNITY HS54547,DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,Adm,26,18,8,
DR MAYA ANGELOU COMMUNITY HS54547,DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,Enr,6,6,,
DR RICHARD VLADOVIC HARBOR ACA53747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,App,91,47,44,
DR RICHARD VLADOVIC HARBOR ACA53747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,Adm,67,35,32,
DR RICHARD VLADOVIC HARBOR ACA53747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,Enr,33,16,17,
DR TJ OWENS GILROY EARLY COLG51228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,App,51,25,26,
DR TJ OWENS GILROY EARLY COLG51228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Adm,42,18,24,
DR TJ OWENS GILROY EARLY COLG51228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Enr,26,9,17,
DUARTE HIGH SCHOOL50783,DUARTE HIGH SCHOOL,Duarte,Los Angeles,App,37,25,12,
DUARTE HIGH SCHOOL50783,DUARTE HIGH SCHOOL,Duarte,Los Angeles,Adm,18,13,5,
DUARTE HIGH SCHOOL50783,DUARTE HIGH SCHOOL,Duarte,Los Angeles,Enr,6,4,,
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,App,346,168,178,
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,Adm,280,139,141,
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,Enr,157,78,79,
DUNCAN POLYTECHNICAL HS50997,DUNCAN POLYTECHNICAL HS,Fresno,Fresno,App,18,12,6,
DUNCAN POLYTECHNICAL HS50997,DUNCAN POLYTECHNICAL HS,Fresno,Fresno,Adm,12,8,4,
DUNCAN POLYTECHNICAL HS50997,DUNCAN POLYTECHNICAL HS,Fresno,Fresno,Enr,4,,,
E3 CIVIC HIGH54723,E3 CIVIC HIGH,San Diego,San Diego,App,40,27,13,
E3 CIVIC HIGH54723,E3 CIVIC HIGH,San Diego,San Diego,Adm,16,10,6,
E3 CIVIC HIGH54723,E3 CIVIC HIGH,San Diego,San Diego,Enr,8,5,3,
